t_mono,dev_t,seg_id,t_stm_ms,Fx_raw,Fy_raw,Fz_raw,Tx_raw,Ty_raw,Tz_raw,Fx,Fy,Fz,Tx,Ty,Tz,force_count,torque_count
342847.439338,103320,0,103320,-0.000199,-0.011785,-9.322207,-0.000237,0.000152,0.0,-0.000199,-0.011785,-9.322207,-0.000237,0.000152,0.0,166,166
342847.459255,103340,0,103340,-0.003829,-0.005184,-9.294479,-0.00037,0.000784,0.0,-0.003829,-0.005184,-9.294479,-0.00037,0.000784,0.0,167,167
342847.479097,103360,0,103360,-0.010036,0.006464,-9.303346,0.000196,4e-06,0.0,-0.010036,0.006464,-9.303346,0.000196,4e-06,0.0,168,168
342847.499358,103380,0,103380,-0.000749,-0.006755,-9.295915,-0.000332,0.000604,0.0,-0.000749,-0.006755,-9.295915,-0.000332,0.000604,0.0,169,169
342847.519271,103400,0,103400,-0.008159,0.021541,-9.301318,9e-05,0.000309,0.0,-0.008159,0.021541,-9.301318,9e-05,0.000309,0.0,170,170
342847.53926,103420,0,103420,-0.00295,-0.006662,-9.316627,0.000727,0.000391,0.0,-0.00295,-0.006662,-9.316627,0.000727,0.000391,0.0,171,171
342847.559057,103440,0,103440,-0.006601,0.001805,-9.289902,-0.00022,-0.000164,0.0,-0.006601,0.001805,-9.289902,-0.00022,-0.000164,0.0,172,172
342847.579187,103460,0,103460,-0.018304,0.027449,-9.300759,0.000142,0.000152,0.0,-0.018304,0.027449,-9.300759,0.000142,0.000152,0.0,173,173
342847.599319,103480,0,103480,0.006616,0.000978,-9.299123,0.000336,-3.3e-05,0.0,0.006616,0.000978,-9.299123,0.000336,-3.3e-05,0.0,174,174
342847.620116,103500,0,103500,-0.001737,0.013864,-9.28902,-0.000243,0.000194,0.0,-0.001737,0.013864,-9.28902,-0.000243,0.000194,0.0,175,175
342847.639266,103520,0,103520,-0.008877,0.020453,-9.305168,-8.8e-05,-0.000254,0.0,-0.008877,0.020453,-9.305168,-8.8e-05,-0.000254,0.0,176,176
342847.659138,103540,0,103540,-0.012211,-0.002182,-9.295123,-0.00036,-7.4e-05,0.0,-0.012211,-0.002182,-9.295123,-0.00036,-7.4e-05,0.0,177,177
342847.678999,103560,0,103560,-0.0002,-0.003163,-9.297615,-0.0002,-0.000431,0.0,-0.0002,-0.003163,-9.297615,-0.0002,-0.000431,0.0,178,178
342847.69941,103580,0,103580,-0.003194,-0.007525,-9.291617,-0.000323,-6e-05,0.0,-0.003194,-0.007525,-9.291617,-0.000323,-6e-05,0.0,179,179
342847.718837,103600,0,103600,-0.004328,0.003953,-9.323327,0.00045,-0.000453,0.0,-0.004328,0.003953,-9.323327,0.00045,-0.000453,0.0,180,180
342847.739062,103620,0,103620,0.014181,-0.007279,-9.335662,-0.000102,-0.000535,0.0,0.014181,-0.007279,-9.335662,-0.000102,-0.000535,0.0,181,181
342847.759324,103640,0,103640,0.008677,-0.00635,-9.320354,-1e-06,-4.9e-05,0.0,0.008677,-0.00635,-9.320354,-1e-06,-4.9e-05,0.0,182,182
342847.77884,103660,0,103660,-0.014154,0.010892,-9.315606,-0.000101,-0.000224,0.0,-0.014154,0.010892,-9.315606,-0.000101,-0.000224,0.0,183,183
342847.799288,103680,0,103680,0.003326,-0.015917,-9.301283,1.6e-05,-1e-06,0.0,0.003326,-0.015917,-9.301283,1.6e-05,-1e-06,0.0,184,184
342847.819037,103700,0,103700,0.019432,0.01964,-9.303705,0.000391,-0.000131,0.0,0.019432,0.01964,-9.303705,0.000391,-0.000131,0.0,185,185
342847.839752,103720,0,103720,-0.007286,0.00356,-9.319981,-0.000587,0.000173,0.0,-0.007286,0.00356,-9.319981,-0.000587,0.000173,0.0,186,186
342847.859346,103740,0,103740,0.013509,0.003372,-9.288488,0.000195,-0.000114,0.0,0.013509,0.003372,-9.288488,0.000195,-0.000114,0.0,187,187
342847.87887,103760,0,103760,0.010945,0.009061,-9.289132,0.000142,-0.00047,0.0,0.010945,0.009061,-9.289132,0.000142,-0.00047,0.0,188,188
342847.898999,103780,0,103780,-0.009428,-0.002767,-9.29481,0.000372,0.000572,0.0,-0.009428,-0.002767,-9.29481,0.000372,0.000572,0.0,189,189
342847.919233,103800,0,103800,-0.00494,-0.034333,-9.310411,-0.000368,0.000232,0.0,-0.00494,-0.034333,-9.310411,-0.000368,0.000232,0.0,190,190
342847.939359,103820,0,103820,0.005973,-0.022378,-9.322085,0.0,-0.000209,0.0,0.005973,-0.022378,-9.322085,0.0,-0.000209,0.0,191,191
342847.959156,103840,0,103840,-0.023087,-0.01047,-9.298552,-0.000132,0.000439,0.0,-0.023087,-0.01047,-9.298552,-0.000132,0.000439,0.0,192,192
342847.978935,103860,0,103860,0.008729,0.002882,-9.285369,-0.000244,0.00044,0.0,0.008729,0.002882,-9.285369,-0.000244,0.00044,0.0,193,193
342847.999388,103880,0,103880,0.016905,-0.006527,-9.29394,-0.000344,-0.000371,0.0,0.016905,-0.006527,-9.29394,-0.000344,-0.000371,0.0,194,194
342848.019195,103900,0,103900,0.000128,0.025304,-9.290385,-0.000133,0.000857,0.0,0.000128,0.025304,-9.290385,-0.000133,0.000857,0.0,195,195
342848.039169,103920,0,103920,-0.002154,-0.01877,-9.29894,0.00019,-0.000408,0.0,-0.002154,-0.01877,-9.29894,0.00019,-0.000408,0.0,196,196
342848.059062,103940,0,103940,0.006553,-0.017568,-9.303326,0.000208,-5.6e-05,0.0,0.006553,-0.017568,-9.303326,0.000208,-5.6e-05,0.0,197,197
342848.079913,103960,0,103960,-0.01888,-0.021347,-9.300388,-1.3e-05,0.000744,0.0,-0.01888,-0.021347,-9.300388,-1.3e-05,0.000744,0.0,198,198
342848.099321,103980,0,103980,-0.016282,0.0025,-9.302289,4.8e-05,0.000273,0.0,-0.016282,0.0025,-9.302289,4.8e-05,0.000273,0.0,199,199
342848.119234,104000,0,104000,0.00092,-0.011829,-9.301688,8e-05,-0.000498,0.0,0.00092,-0.011829,-9.301688,8e-05,-0.000498,0.0,200,200
342848.139346,104020,0,104020,0.013039,0.00321,-9.305928,9e-05,-0.000164,0.0,0.013039,0.00321,-9.305928,9e-05,-0.000164,0.0,201,201
342848.15915,104040,0,104040,-0.010374,0.013439,-9.300687,6.2e-05,-0.000104,0.0,-0.010374,0.013439,-9.300687,6.2e-05,-0.000104,0.0,202,202
342848.179281,104060,0,104060,-0.004462,0.007805,-9.291176,7e-06,0.000345,0.0,-0.004462,0.007805,-9.291176,7e-06,0.000345,0.0,203,203
342848.198862,104080,0,104080,0.026532,0.00737,-9.303901,0.000488,-0.000718,0.0,0.026532,0.00737,-9.303901,0.000488,-0.000718,0.0,204,204
342848.219044,104100,0,104100,0.023923,0.020315,-9.293016,-6e-05,-8.4e-05,0.0,0.023923,0.020315,-9.293016,-6e-05,-8.4e-05,0.0,205,205
342848.239286,104120,0,104120,-0.006906,-0.001455,-9.297182,0.000119,0.000136,0.0,-0.006906,-0.001455,-9.297182,0.000119,0.000136,0.0,206,206
342848.25916,104140,0,104140,-0.017074,0.00206,-9.302542,1e-05,-0.000111,0.0,-0.017074,0.00206,-9.302542,1e-05,-0.000111,0.0,207,207
342848.279116,104160,0,104160,-0.018645,-0.006705,-9.298556,-0.000598,-0.000646,0.0,-0.018645,-0.006705,-9.298556,-0.000598,-0.000646,0.0,208,208
342848.29906,104180,0,104180,0.013196,0.013339,-9.291543,0.000229,9.4e-05,0.0,0.013196,0.013339,-9.291543,0.000229,9.4e-05,0.0,209,209
342848.319425,104200,0,104200,-0.001283,0.018587,-9.289342,-7e-06,0.000279,0.0,-0.001283,0.018587,-9.289342,-7e-06,0.000279,0.0,210,210
342848.339267,104220,0,104220,0.014453,0.021324,-9.29979,-9.6e-05,-3.3e-05,0.0,0.014453,0.021324,-9.29979,-9.6e-05,-3.3e-05,0.0,211,211
342848.35898,104240,0,104240,-0.008797,0.019751,-9.287105,0.000128,5.7e-05,0.0,-0.008797,0.019751,-9.287105,0.000128,5.7e-05,0.0,212,212
342848.378998,104260,0,104260,-0.007897,-0.010643,-9.289904,2.8e-05,0.000398,0.0,-0.007897,-0.010643,-9.289904,2.8e-05,0.000398,0.0,213,213
342848.399306,104280,0,104280,-0.007659,-0.011302,-9.307887,-0.000423,-0.000155,0.0,-0.007659,-0.011302,-9.307887,-0.000423,-0.000155,0.0,214,214
342848.419129,104300,0,104300,-0.009942,0.001888,-9.308034,-0.000136,-0.000302,0.0,-0.009942,0.001888,-9.308034,-0.000136,-0.000302,0.0,215,215
342848.439169,104320,0,104320,0.006807,-0.035336,-9.285358,-8.3e-05,0.000117,0.0,0.006807,-0.035336,-9.285358,-8.3e-05,0.000117,0.0,216,216
342848.459074,104340,0,104340,-0.00105,0.002349,-9.288682,-7e-06,-7.1e-05,0.0,-0.00105,0.002349,-9.288682,-7e-06,-7.1e-05,0.0,217,217
342848.47892,104360,0,104360,-0.005167,-0.003681,-9.299477,6.6e-05,-0.000134,0.0,-0.005167,-0.003681,-9.299477,6.6e-05,-0.000134,0.0,218,218
342848.499255,104380,0,104380,0.006607,-0.002716,-9.321459,-0.000329,7.4e-05,0.0,0.006607,-0.002716,-9.321459,-0.000329,7.4e-05,0.0,219,219
342848.519091,104400,0,104400,0.010597,0.00374,-9.307141,0.000494,-0.00035,0.0,0.010597,0.00374,-9.307141,0.000494,-0.00035,0.0,220,220
342848.539109,104420,0,104420,-0.013633,0.0041,-9.297302,-0.00035,0.000636,0.0,-0.013633,0.0041,-9.297302,-0.00035,0.000636,0.0,221,221
342848.559256,104440,0,104440,0.011064,-0.003853,-9.304878,0.000144,-0.000133,0.0,0.011064,-0.003853,-9.304878,0.000144,-0.000133,0.0,222,222
342848.579348,104460,0,104460,-0.01303,-0.011636,-9.307669,0.000396,3.4e-05,0.0,-0.01303,-0.011636,-9.307669,0.000396,3.4e-05,0.0,223,223
342848.599414,104480,0,104480,-0.004913,0.000123,-9.284974,0.000679,0.000229,0.0,-0.004913,0.000123,-9.284974,0.000679,0.000229,0.0,224,224
342848.618838,104500,0,104500,-0.022956,-0.001333,-9.297689,0.000519,0.000556,0.0,-0.022956,-0.001333,-9.297689,0.000519,0.000556,0.0,225,225
342848.638875,104520,0,104520,-0.014996,0.025869,-9.309851,-9.2e-05,1.7e-05,0.0,-0.014996,0.025869,-9.309851,-9.2e-05,1.7e-05,0.0,226,226
342848.659522,104540,0,104540,-0.000759,0.003197,-9.300711,-0.00015,0.000147,0.0,-0.000759,0.003197,-9.300711,-0.00015,0.000147,0.0,227,227
342848.679322,104560,0,104560,-0.002021,0.012329,-9.294765,0.000722,-0.000171,0.0,-0.002021,0.012329,-9.294765,0.000722,-0.000171,0.0,228,228
342848.698908,104580,0,104580,-0.011585,0.012985,-9.306242,-0.000139,0.000413,0.0,-0.011585,0.012985,-9.306242,-0.000139,0.000413,0.0,229,229
342848.719094,104600,0,104600,0.008556,0.002437,-9.292984,-4.3e-05,0.000215,0.0,0.008556,0.002437,-9.292984,-4.3e-05,0.000215,0.0,230,230
342848.738964,104620,0,104620,0.008567,0.009657,-9.297044,-0.000278,0.00014,0.0,0.008567,0.009657,-9.297044,-0.000278,0.00014,0.0,231,231
342848.758979,104640,0,104640,-0.000784,0.001156,-9.295707,-1.6e-05,-0.000499,0.0,-0.000784,0.001156,-9.295707,-1.6e-05,-0.000499,0.0,232,232
342848.779021,104660,0,104660,0.002382,-2e-06,-9.309776,0.000193,-0.000384,0.0,0.002382,-2e-06,-9.309776,0.000193,-0.000384,0.0,233,233
342848.799193,104680,0,104680,0.00494,0.012587,-9.322379,0.00032,9.5e-05,0.0,0.00494,0.012587,-9.322379,0.00032,9.5e-05,0.0,234,234
342848.818994,104700,0,104700,0.001903,-0.024461,-9.29619,0.000311,-0.000135,0.0,0.001903,-0.024461,-9.29619,0.000311,-0.000135,0.0,235,235
342848.839111,104720,0,104720,0.009289,0.010922,-9.304899,-0.000137,-2.9e-05,0.0,0.009289,0.010922,-9.304899,-0.000137,-2.9e-05,0.0,236,236
342848.859107,104740,0,104740,0.012465,-0.0027,-9.303195,-0.000374,0.000159,0.0,0.012465,-0.0027,-9.303195,-0.000374,0.000159,0.0,237,237
342848.879176,104760,0,104760,0.011879,-0.007383,-9.303225,-0.000287,-0.000597,0.0,0.011879,-0.007383,-9.303225,-0.000287,-0.000597,0.0,238,238
342848.899068,104780,0,104780,0.024958,-0.000319,-9.29195,-5.2e-05,5.4e-05,0.0,0.024958,-0.000319,-9.29195,-5.2e-05,5.4e-05,0.0,239,239
342848.91883,104800,0,104800,0.00028,0.003431,-9.285877,-0.00028,0.00058,0.0,0.00028,0.003431,-9.285877,-0.00028,0.00058,0.0,240,240
342848.939051,104820,0,104820,-0.001274,0.002726,-9.29775,-7.9e-05,-1.9e-05,0.0,-0.001274,0.002726,-9.29775,-7.9e-05,-1.9e-05,0.0,241,241
342848.959403,104840,0,104840,-0.021328,0.011542,-9.296516,-0.000641,0.000509,0.0,-0.021328,0.011542,-9.296516,-0.000641,0.000509,0.0,242,242
342848.979047,104860,0,104860,0.005787,0.009295,-9.283735,-0.000408,0.000255,0.0,0.005787,0.009295,-9.283735,-0.000408,0.000255,0.0,243,243
342848.999137,104880,0,104880,-0.000244,-0.027929,-9.300355,-1.9e-05,-0.000286,0.0,-0.000244,-0.027929,-9.300355,-1.9e-05,-0.000286,0.0,244,244
342849.019267,104900,0,104900,-0.016841,0.000171,-9.30761,-0.000238,0.000217,0.0,-0.016841,0.000171,-9.30761,-0.000238,0.000217,0.0,245,245
342849.03892,104920,0,104920,-0.008697,-0.005046,-9.302087,-0.000198,-0.000223,0.0,-0.008697,-0.005046,-9.302087,-0.000198,-0.000223,0.0,246,246
342849.059331,104940,0,104940,0.007611,-0.002314,-9.286755,0.000577,-0.00011,0.0,0.007611,-0.002314,-9.286755,0.000577,-0.00011,0.0,247,247
342849.079059,104960,0,104960,-0.004714,-0.010965,-9.294217,0.000153,0.000503,0.0,-0.004714,-0.010965,-9.294217,0.000153,0.000503,0.0,248,248
342849.099337,104980,0,104980,-0.008764,-0.018878,-9.304647,-0.000439,-0.000127,0.0,-0.008764,-0.018878,-9.304647,-0.000439,-0.000127,0.0,249,249
342849.118902,105000,0,105000,0.007152,0.001996,-9.305767,0.000435,0.000142,0.0,0.007152,0.001996,-9.305767,0.000435,0.000142,0.0,250,250
342849.139293,105020,0,105020,-0.013236,-0.002269,-9.309508,-0.000318,0.000679,0.0,-0.013236,-0.002269,-9.309508,-0.000318,0.000679,0.0,251,251
342849.158871,105040,0,105040,0.007518,-0.009741,-9.322819,0.000504,-0.000584,0.0,0.007518,-0.009741,-9.322819,0.000504,-0.000584,0.0,252,252
342849.178969,105060,0,105060,-0.009093,0.016108,-9.31259,0.000885,-0.000545,0.0,-0.009093,0.016108,-9.31259,0.000885,-0.000545,0.0,253,253
342849.198822,105080,0,105080,-0.010234,0.027489,-9.305949,-0.00077,-0.0005,0.0,-0.010234,0.027489,-9.305949,-0.00077,-0.0005,0.0,254,254
342849.219687,105100,0,105100,-0.030943,-0.002249,-9.323786,0.000659,-1.7e-05,0.0,-0.030943,-0.002249,-9.323786,0.000659,-1.7e-05,0.0,255,255
342849.239433,105120,0,105120,0.016137,0.000499,-9.299234,-0.000238,-0.000809,0.0,0.016137,0.000499,-9.299234,-0.000238,-0.000809,0.0,256,256
342849.259056,105140,0,105140,-0.00199,-0.004885,-9.283653,-0.000195,-0.000628,0.0,-0.00199,-0.004885,-9.283653,-0.000195,-0.000628,0.0,257,257
342849.278967,105160,0,105160,0.011788,-0.008773,-9.296492,-0.00023,1.4e-05,0.0,0.011788,-0.008773,-9.296492,-0.00023,1.4e-05,0.0,258,258
342849.299335,105180,0,105180,0.017262,-0.013845,-9.296793,-0.000171,2.1e-05,0.0,0.017262,-0.013845,-9.296793,-0.000171,2.1e-05,0.0,259,259
342849.318945,105200,0,105200,0.004663,-0.000338,-9.285233,0.000416,0.000131,0.0,0.004663,-0.000338,-9.285233,0.000416,0.000131,0.0,260,260
342849.339273,105220,0,105220,-0.008494,0.020862,-9.266671,0.000334,0.000192,0.0,-0.008494,0.020862,-9.266671,0.000334,0.000192,0.0,261,261
342849.359077,105240,0,105240,0.010928,-0.020643,-9.280327,0.000314,-0.0003,0.0,0.010928,-0.020643,-9.280327,0.000314,-0.0003,0.0,262,262
342849.379057,105260,0,105260,-0.005155,-0.00318,-9.284645,-0.000354,0.000192,0.0,-0.005155,-0.00318,-9.284645,-0.000354,0.000192,0.0,263,263
342849.399107,105280,0,105280,0.016129,-0.024531,-9.280027,-0.000318,0.000139,0.0,0.016129,-0.024531,-9.280027,-0.000318,0.000139,0.0,264,264
342849.419208,105300,0,105300,-0.009209,-0.0057,-9.288115,-0.000397,-1.7e-05,0.0,-0.009209,-0.0057,-9.288115,-0.000397,-1.7e-05,0.0,265,265
342849.439144,105320,0,105320,0.006953,-0.012072,-9.295245,-0.00025,-0.000322,0.0,0.006953,-0.012072,-9.295245,-0.00025,-0.000322,0.0,266,266
342849.459025,105340,0,105340,0.013591,0.01263,-9.303069,0.000593,9.8e-05,0.0,0.013591,0.01263,-9.303069,0.000593,9.8e-05,0.0,267,267
342849.478802,105360,0,105360,0.004104,0.001895,-9.296492,-0.000697,0.000553,0.0,0.004104,0.001895,-9.296492,-0.000697,0.000553,0.0,268,268
342849.49882,105380,0,105380,0.000742,0.00577,-9.292471,0.000416,0.00051,0.0,0.000742,0.00577,-9.292471,0.000416,0.00051,0.0,269,269
342849.519091,105400,0,105400,0.01834,0.002882,-9.309606,-0.000175,-4e-05,0.0,0.01834,0.002882,-9.309606,-0.000175,-4e-05,0.0,270,270
342849.539148,105420,0,105420,0.009929,-0.011694,-9.304357,1.4e-05,-0.000418,0.0,0.009929,-0.011694,-9.304357,1.4e-05,-0.000418,0.0,271,271
342849.55923,105440,0,105440,-0.022766,-0.008939,-9.274311,-9e-05,0.000136,0.0,-0.022766,-0.008939,-9.274311,-9e-05,0.000136,0.0,272,272
342849.57913,105460,0,105460,0.000278,0.005477,-9.294603,-0.000264,6.7e-05,0.0,0.000278,0.005477,-9.294603,-0.000264,6.7e-05,0.0,273,273
342849.599122,105480,0,105480,-0.004687,-0.002605,-9.316365,0.000122,-0.000231,0.0,-0.004687,-0.002605,-9.316365,0.000122,-0.000231,0.0,274,274
342849.619175,105500,0,105500,-0.007912,0.008695,-9.304859,1.3e-05,-0.000261,0.0,-0.007912,0.008695,-9.304859,1.3e-05,-0.000261,0.0,275,275
342849.638927,105520,0,105520,-0.007747,-0.02456,-9.318176,8.8e-05,-0.000225,0.0,-0.007747,-0.02456,-9.318176,8.8e-05,-0.000225,0.0,276,276
342849.658986,105540,0,105540,0.015133,-0.011497,-9.320909,0.000247,-0.000517,0.0,0.015133,-0.011497,-9.320909,0.000247,-0.000517,0.0,277,277
342849.679112,105560,0,105560,-0.018753,0.019005,-9.313209,-0.000309,0.000141,0.0,-0.018753,0.019005,-9.313209,-0.000309,0.000141,0.0,278,278
342849.699269,105580,0,105580,0.02406,-0.00105,-9.306442,-0.000296,3.8e-05,0.0,0.02406,-0.00105,-9.306442,-0.000296,3.8e-05,0.0,279,279
342849.719294,105600,0,105600,0.003668,0.000314,-9.294222,0.000231,0.000407,0.0,0.003668,0.000314,-9.294222,0.000231,0.000407,0.0,280,280
342849.738985,105620,0,105620,0.009102,0.007527,-9.293765,-0.000331,0.000278,0.0,0.009102,0.007527,-9.293765,-0.000331,0.000278,0.0,281,281
342849.759339,105640,0,105640,-0.015243,-0.006698,-9.309009,-0.000192,-0.00038,0.0,-0.015243,-0.006698,-9.309009,-0.000192,-0.00038,0.0,282,282
342849.779103,105660,0,105660,0.000872,-0.002125,-9.295505,-0.000145,-0.00031,0.0,0.000872,-0.002125,-9.295505,-0.000145,-0.00031,0.0,283,283
342849.798901,105680,0,105680,0.004452,0.031109,-9.317713,0.000469,-4.7e-05,0.0,0.004452,0.031109,-9.317713,0.000469,-4.7e-05,0.0,284,284
342849.819261,105700,0,105700,0.00328,0.010159,-9.307814,0.000487,0.00042,0.0,0.00328,0.010159,-9.307814,0.000487,0.00042,0.0,285,285
342849.839006,105720,0,105720,0.006599,0.011345,-9.298922,9.6e-05,0.000179,0.0,0.006599,0.011345,-9.298922,9.6e-05,0.000179,0.0,286,286
342849.859303,105740,0,105740,-0.017144,0.006171,-9.280574,0.000562,6e-06,0.0,-0.017144,0.006171,-9.280574,0.000562,6e-06,0.0,287,287
342849.879132,105760,0,105760,0.018481,-0.014051,-9.290825,0.000205,9.2e-05,0.0,0.018481,-0.014051,-9.290825,0.000205,9.2e-05,0.0,288,288
342849.899127,105780,0,105780,0.027417,-0.016056,-9.297762,0.000441,-0.000324,0.0,0.027417,-0.016056,-9.297762,0.000441,-0.000324,0.0,289,289
342849.919461,105800,0,105800,-0.01652,-0.001921,-9.302823,0.000473,-0.000193,0.0,-0.01652,-0.001921,-9.302823,0.000473,-0.000193,0.0,290,290
342849.938866,105820,0,105820,-0.007585,-0.015405,-9.282755,-0.00013,-9e-05,0.0,-0.007585,-0.015405,-9.282755,-0.00013,-9e-05,0.0,291,291
342849.959215,105840,0,105840,-0.006418,-0.002639,-9.306873,0.000547,-0.000383,0.0,-0.006418,-0.002639,-9.306873,0.000547,-0.000383,0.0,292,292
342849.979377,105860,0,105860,0.010797,-0.004314,-9.286652,-0.000204,-0.000182,0.0,0.010797,-0.004314,-9.286652,-0.000204,-0.000182,0.0,293,293
342849.999102,105880,0,105880,0.020805,0.01625,-9.293061,0.00054,0.000537,0.0,0.020805,0.01625,-9.293061,0.00054,0.000537,0.0,294,294
342850.019127,105900,0,105900,-0.006659,0.01052,-9.294803,-0.000333,0.000324,0.0,-0.006659,0.01052,-9.294803,-0.000333,0.000324,0.0,295,295
342850.041753,105920,0,105920,0.019147,0.000935,-9.287511,0.000271,-0.000836,0.0,0.019147,0.000935,-9.287511,0.000271,-0.000836,0.0,296,296
342850.059461,105940,0,105940,0.019022,0.00288,-9.296718,0.000367,1.4e-05,0.0,0.019022,0.00288,-9.296718,0.000367,1.4e-05,0.0,297,297
342850.079161,105960,0,105960,-0.008285,0.003931,-9.288432,-0.000256,4e-05,0.0,-0.008285,0.003931,-9.288432,-0.000256,4e-05,0.0,298,298
342850.099107,105980,0,105980,0.01708,-0.022418,-9.291054,-0.000485,0.000429,0.0,0.01708,-0.022418,-9.291054,-0.000485,0.000429,0.0,299,299
342850.119184,106000,0,106000,0.008638,0.005298,-9.293071,-0.000535,-6e-05,0.0,0.008638,0.005298,-9.293071,-0.000535,-6e-05,0.0,300,300
342850.138844,106020,0,106020,0.023601,0.005538,-9.299113,0.000208,-0.000577,0.0,0.023601,0.005538,-9.299113,0.000208,-0.000577,0.0,301,301
342850.159082,106040,0,106040,0.00354,-0.006655,-9.284219,0.000124,-0.00049,0.0,0.00354,-0.006655,-9.284219,0.000124,-0.00049,0.0,302,302
342850.179854,106060,0,106060,-0.028974,0.013827,-9.310318,-0.000354,-0.000573,0.0,-0.028974,0.013827,-9.310318,-0.000354,-0.000573,0.0,303,303
342850.198972,106080,0,106080,0.011075,0.024821,-9.302975,-0.000113,-0.00047,0.0,0.011075,0.024821,-9.302975,-0.000113,-0.00047,0.0,304,304
342850.219342,106100,0,106100,0.006847,-0.01898,-9.288008,-0.000519,-0.000225,0.0,0.006847,-0.01898,-9.288008,-0.000519,-0.000225,0.0,305,305
342850.238944,106120,0,106120,0.003224,0.019112,-9.28822,-0.00039,-0.000224,0.0,0.003224,0.019112,-9.28822,-0.00039,-0.000224,0.0,306,306
342850.259129,106140,0,106140,0.006202,0.00174,-9.291749,-0.000505,0.000188,0.0,0.006202,0.00174,-9.291749,-0.000505,0.000188,0.0,307,307
342850.279347,106160,0,106160,0.01306,-0.015399,-9.314797,-0.000463,0.000234,0.0,0.01306,-0.015399,-9.314797,-0.000463,0.000234,0.0,308,308
342850.29924,106180,0,106180,-0.001824,-0.0096,-9.328973,0.000466,0.000238,0.0,-0.001824,-0.0096,-9.328973,0.000466,0.000238,0.0,309,309
342850.319154,106200,0,106200,-0.007995,0.010105,-9.32583,-0.000492,0.000199,0.0,-0.007995,0.010105,-9.32583,-0.000492,0.000199,0.0,310,310
342850.339195,106220,0,106220,0.012162,0.016005,-9.300148,9e-06,-0.000893,0.0,0.012162,0.016005,-9.300148,9e-06,-0.000893,0.0,311,311
342850.35913,106240,0,106240,0.008275,-0.024505,-9.290947,-0.000192,-2.1e-05,0.0,0.008275,-0.024505,-9.290947,-0.000192,-2.1e-05,0.0,312,312
342850.379238,106260,0,106260,0.006236,0.022695,-9.293407,-0.000629,-0.000375,0.0,0.006236,0.022695,-9.293407,-0.000629,-0.000375,0.0,313,313
342850.398953,106280,0,106280,0.03991,0.001039,-9.299094,0.000338,0.000391,0.0,0.03991,0.001039,-9.299094,0.000338,0.000391,0.0,314,314
342850.419158,106300,0,106300,0.000758,-0.004714,-9.289404,-3.4e-05,0.000412,0.0,0.000758,-0.004714,-9.289404,-3.4e-05,0.000412,0.0,315,315
342850.438822,106320,0,106320,0.0012,0.00047,-9.307004,-0.000311,-1.9e-05,0.0,0.0012,0.00047,-9.307004,-0.000311,-1.9e-05,0.0,316,316
342850.459078,106340,0,106340,0.00215,0.031407,-9.285763,0.000708,0.000125,0.0,0.00215,0.031407,-9.285763,0.000708,0.000125,0.0,317,317
342850.479235,106360,0,106360,-0.00055,-0.000849,-9.286903,0.000482,-0.000122,0.0,-0.00055,-0.000849,-9.286903,0.000482,-0.000122,0.0,318,318
342850.499175,106380,0,106380,0.011598,-0.010925,-9.308436,-1.4e-05,0.000127,0.0,0.011598,-0.010925,-9.308436,-1.4e-05,0.000127,0.0,319,319
342850.519267,106400,0,106400,0.0059,0.003691,-9.29695,-0.000324,-0.000332,0.0,0.0059,0.003691,-9.29695,-0.000324,-0.000332,0.0,320,320
342850.539163,106420,0,106420,0.014652,-0.01044,-9.328679,4.1e-05,-1e-05,0.0,0.014652,-0.01044,-9.328679,4.1e-05,-1e-05,0.0,321,321
342850.559183,106440,0,106440,0.007119,0.01975,-9.291962,-0.000144,0.000136,0.0,0.007119,0.01975,-9.291962,-0.000144,0.000136,0.0,322,322
342850.57899,106460,0,106460,-0.002758,0.001303,-9.292527,-4.9e-05,0.000351,0.0,-0.002758,0.001303,-9.292527,-4.9e-05,0.000351,0.0,323,323
342850.59997,106480,0,106480,0.002547,-0.007351,-9.303694,0.000203,-0.000401,0.0,0.002547,-0.007351,-9.303694,0.000203,-0.000401,0.0,324,324
